"Customer #","Name","Address","City","State","Zip","Sales Rep","Account Type"
"1021","PURPLE HAZE WINNETKA-WIN (CA)","undefined","Winnetka","CA","undefined","Ben Wallner","Wholesale"
"1193","purple rain tobacco and vape","undefined","summerville","South Carolina","undefined","Sergio","Wholesale"
"775","Px Wholesale","undefined","west chester","Ohio","undefined","Sergio","Distributor"
"200","Qawasmi Group","undefined","White Plains","NY","undefined","Derek Whitworth","Distributor"
"1762","QUEEN VILLAGE FOOD MARKET","undefined","PHILADELPHIA","PA","undefined","Derek Whitworth","Wholesale"
"1197","Quickie-Mart","undefined","Tulsa","Oklahoma","undefined","Jared Leuzinger","Retail"
"557","Quin Voss","undefined","Denver","CO","undefined","Brandon Good","Wholesale"
"1436","R H Tobacco","undefined","Rock Hill","SC","undefined","Joe Simmons","Wholesale"
"339","R.B. One stop | Tom Randall Distributing","undefined","woods cross","UT","undefined","Sergio","Wholesale"
"1562","R&R Candy LLC","undefined","Honolulu","HI","undefined","Brandon Good","Wholesale"
"679","RA Royal Smokers","undefined","bunnell","FL","undefined","Sergio","Wholesale"
"631","Rachel O'Connor","undefined","PEMBROKE","Massachusetts","undefined","ShipStation","Retail"
"1641","Rainbow Smoke Shop","undefined","Warren","New Jersey","undefined","Derek Whitworth","Wholesale"
"1822","RAINCITY WHOLESALE","undefined","FIFE","WA","undefined","Ben Wallner","Retail"
"295","Rameshwaram llc","undefined","Oklahoma city","OK","undefined","Jared Leuzinger","Wholesale"
"1318","Rave Distribution","undefined","Dallas","TX","undefined","Jared Leuzinger","Distributor"
"1740","RAVENS CROFT MARKET","undefined","AUSTIN","Texas","undefined","Jared Leuzinger","Wholesale"
"504","Raw Distribution","undefined","San Leandro","CA","undefined","Ben Wallner","Distributor"
"670","Real Deal Smoke & Vape","undefined","Mesa","AZ","undefined","Jared Leuzinger","Wholesale"
"1278","Red Mill Tobacco Vape & Cigar","undefined","Virginia Beach","VA","undefined","Joe Simmons","Wholesale"
"1524","Red Mountain Smoke Shop","undefined","Smithtown","NY","undefined","Derek Whitworth","Wholesale"
"1103","Red Rock Distribution","undefined","Greenville","South Carolina","undefined","Derek Whitworth","Retail"
"1303","Red Wing Smoke Shop","undefined","Red Wing","MN","undefined","Joe Simmons","Wholesale"
"1647","Redmill Tobacco","undefined","Newark","Delaware","undefined","Derek Whitworth","Wholesale"
"1289","Reel Smoke n Vape | Mukilteo","undefined","Mukilteo","WA","undefined","Ben Wallner","Wholesale"
"1645","Rehbar Ehmar LLC | Bismarck","undefined","Bismarck","ND","undefined","Brandon Good","Wholesale"
"1406","Rehbar Ehmar LLC | Williston","undefined","Williston","ND","undefined","Brandon Good","Wholesale"
"582","Reid Williams","undefined","LOS ANGELES","California","undefined","ShipStation","Retail"
"311","Reign and smoke","undefined","mountain home","ID","undefined","Sergio","Wholesale"
"346","Releaf","undefined","destin","FL","undefined","admin","Wholesale"
"696","Reno Smokeshop & Headshop","undefined","Reno","NV","undefined","Jared Leuzinger","Wholesale"
"499","Rep Rally","undefined","New York","NY","undefined","admin","Wholesale"
"411","Rex's Smoke Shop","undefined","Junction City","KS","undefined","Jared Leuzinger","Wholesale"
"1825","Rippah's","undefined","Medford","Oregon","undefined","Ben Wallner","Retail"
"1666","Rise Smoke Shop","undefined","Comstock Park","Michigan","undefined","Joe Simmons","Wholesale"
"1478","River Tobacco","undefined","Minneapolis","Minnesota","undefined","Joe Simmons","Wholesale"
"1144","RK Distributor INC","undefined","Indianapolis","IN","undefined","Jared","Distributor"
"796","ROADSTER TRAVEL CENTER","undefined","Jarell","Texas","undefined","SHOPIFY","Retail"
"761","ROADTRIP","undefined","DRIPPING SPRINGS","Texas","undefined","Jared Leuzinger","Wholesale"
"1419","Roanoke Tobacco","undefined","Roanoke","VA","undefined","Joe Simmons","Wholesale"
"593","Rob Gallagher","undefined","LAPEER","Michigan","undefined","ShipStation","Retail"
"827","robert farias","undefined","Boise","Idaho","undefined","SHOPIFY","Retail"
"1092","Robert Owens","undefined","Pahrump","NV","undefined","Jared Leuzinger","Wholesale"
"1074","Rochester Smoke Shop","undefined","Rochester","Minnesota","undefined","Brandon Good","Retail"
"1818","ROCKIN G OIL","undefined","CALDWELL","Texas","undefined","ShipStation","Retail"
"675","Rollin Smoke Shop","undefined","Modesto","California","undefined","Ben Wallner","Wholesale"
"1661","Rolling & Co","undefined","Katy","Texas","undefined","Jared Leuzinger","Wholesale"
"1413","Roots Culture & Hemp","undefined","Roanoke","VA","undefined","Joe Simmons","Wholesale"
"1667","Roots Kava Bar","undefined","Port Jefferson","New York","undefined","Derek Whitworth","Wholesale"
"1960","Route 11 Gas & Convenience","undefined","","","undefined","Derek Whitworth","Retail"
"644","Royal Novelties","undefined","Dublin","California","undefined","Ben Wallner","Wholesale"
"286","Royal Smokes","undefined","Shawnee","KS","undefined","Jared Leuzinger","Wholesale"
"1088","Royal Tobacco Outlet","undefined","Holmes","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"1341","RRR Wholesale","undefined","San Jose","CA","undefined","Ben Wallner","Distributor"
"842","Rusty's Vape & Smoke Shop","undefined","Commerce City","Colorado","undefined","Brandon Good","Wholesale"
"210","SA Novelty Wholesale","undefined","San Antonio","TX","undefined","Jared Leuzinger","Distributor"
"676","SAC Valley Vapes LLC","undefined","Rocklin","CA","undefined","Ben Wallner","Distributor"
"822","Sacramento Cash & Carry","undefined","Rocklin","CA","undefined","Ben Wallner","Distributor"
"502","SafeMoon Smoke Shop","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"1460","Sak Wholesale","undefined","Columbia","TN","undefined","Zalak","Distributor"
"1222","Salina Wholesale","undefined","Tucker","Georgia","undefined","Brandon Good","Retail"
"590","Sam Wray","undefined","DENVER","Colorado","undefined","ShipStation","Retail"
"508","Sam's Smoke Shop & Hookah","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"583","Samer Bader","undefined","YONKERS","New York","undefined","ShipStation","Retail"
"629","Samuel Davis","undefined","ALBUQUERQUE","New Mexico","undefined","ShipStation","Retail"
"503","Santa Clara Smoke Shop","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"136","Santino Novasio","undefined","COTTONWOOD HEIGHTS","Utah","undefined","ShipStation","Retail"
"1165","Sapphire Smoke Shop","undefined","Berkeley","CA","undefined","Ben Wallner","Wholesale"
"1467","Sarasota Rally","undefined","Riverview","FL","undefined","Zalak","Wholesale"
"305","sarok whitelabel","undefined","chandler","AZ","undefined","Jared Leuzinger","Wholesale"
"125","Sasquatch Smokeshop","undefined","The Dalles","OR","undefined","Ben Wallner","Wholesale"
"121","Savage Wholesale","undefined","Burnsville","Minnesota","undefined","mattPeters","Retail"
"825","Say Central Distributors","undefined","Whiteplains","NY","undefined","Derek Whitworth","Distributor"
"1502","SD Suppliers","undefined","Penndle","Pennsylvania","undefined","Derek Whitworth","Distributor"
"1769","SEABREEZE GOURMET DELI 1 CORP","undefined","BROOKLYN","New York","undefined","ShipStation","Retail"
"1274","Seattle Hill Smoke & Vape | WA","undefined","Everett","WA","undefined","Ben Wallner","Wholesale"
"1636","Sector 4","undefined","Corning","New York","undefined","Derek Whitworth","Wholesale"
"1504","Security Smoke LLC","undefined","Baltimore","Maryland","undefined","Derek Whitworth","Wholesale"
"738","Sema-Vape International","undefined","Bloomington","Minnesota","undefined","Jared Leuzinger","Wholesale"
"1582","Sentyrz Liquor & Supermarket","undefined","Minneapolis","MN","undefined","Joe Simmons","Wholesale"
"607","Sergio Palomino","undefined","HARWOOD HTS","Illinois","undefined","ShipStation","Retail"
"523","Session Supply Co.","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"1705","Sexy Vape 2 Smoke Shop","undefined","Hallandale Beach","FL","undefined","Zalak","Distributor"
"1866","SF Professional Distribution LLC","undefined","Nampa","Idaho","undefined","Robert Farias","Retail"
"542","SF professional distro","undefined","boise","ID","undefined","Unassigned","Distributor"
"1301","Shaggy's Den Smoke Shop","undefined","Portland","OR","undefined","Ben Wallner","Wholesale"
"1117","Shah smoke studio & convenience","undefined","Perth Amboy","NJ","undefined","Derek Whitworth","Wholesale"
"831","Shawn Chaney","undefined","Dallas","North Carolina","undefined","SHOPIFY","Retail"
"625","Shaylyn Svoboda","undefined","AUSTIN","Texas","undefined","Jared Leuzinger","Wholesale"
"712","Shell cold springs","undefined","Cold Springs","OH","undefined","Sergio","Wholesale"
"22","Shopify Customer","undefined","Folsom","New York","undefined","Robert Farias","Retail"
"1082","Show Me Smoke Shop | KC","undefined","Kansas City","MO","undefined","Brandon Good","Wholesale"
"1687","Show Samples","undefined","Boise","Idaho","undefined","Derek Whitworth","Retail"
"739","Shylock Wholesale","undefined","stevensville","Montana","undefined","Brandon Good","Distributor"
"897","Sierra Market","undefined","Chico","CA","undefined","Ben Wallner","Wholesale"
"1043","Silk Road Distro","undefined","Elk Grove Village","Illinois","undefined","admin","Retail"
"1280","Silver Fox tobacco & vape smoke shop","undefined","Virginia Beach","VA","undefined","Joe Simmons","Wholesale"
"404","Silverbell Smoke Shop","undefined","Tucson","AZ","undefined","Jared Leuzinger","Wholesale"
"966","sj mart","undefined","south jordan","UT","undefined","Sergio","Wholesale"
"421","SK Enterprise","undefined","Sunnyvale","CA","undefined","Ben Wallner","Distributor"
"575","sky high Distribution","undefined","Tempe","AZ","undefined","Jared Leuzinger","Distributor"
"731","Sky High Smoke Shop","undefined","Denver","Colorado","undefined","Brandon Good","Wholesale"
"413","Sky Rise Vapor & Glassworks Mesquite","undefined","Mesquite","TX","undefined","Jared Leuzinger","Wholesale"
"493","Sky Rise Vapor Garland","undefined","Garland","TX","undefined","Jared Leuzinger","Wholesale"
"1038","skyhigh distribution","undefined","tempe","Arizona","undefined","Jared Leuzinger","Retail"
"329","SLC Haze","undefined","sandy","UT","undefined","Brandon Good","Wholesale"
"1491","Slidell discount tobacco","undefined","Slidell","LA","undefined","Jared Leuzinger","Wholesale"
"1160","Smoekshop LLC","undefined","Saddle Brook","New Jersey","undefined","Derek Whitworth","Retail"
"1292","Smoke 'N Brew","undefined","Charleston","SC","undefined","Joe Simmons","Wholesale"
"1652","Smoke & Ashes Tobacco","undefined","Abington","MA","undefined","Derek Whitworth","Wholesale"
"1867","SMOKE & EVE","undefined","SAN ANTONIO","Texas","undefined","Jared Leuzinger","Wholesale"
"915","Smoke 4 Less","undefined","Long Beach","California","undefined","Joe Simmons","Wholesale"
"157","Smoke and stuff #1 Eddie","undefined","El Cajon","CA","undefined","Ben Wallner","Wholesale"
"446","Smoke and Vape","undefined","Livermore","CA","undefined","Ben Wallner","Wholesale"
"1495","Smoke and Vapes","undefined","Fort Worth","TX","undefined","Jared Leuzinger","Wholesale"
"1334","Smoke Box","undefined","Sunrise","Florida","undefined","Derek Whitworth","Wholesale"
"1496","Smoke Central Frisco","undefined","Frisco","TX","undefined","Jared Leuzinger","Wholesale"
"1324","Smoke City 2030","undefined","Charlotte","NC","undefined","Joe Simmons","Wholesale"
"303","Smoke Club","undefined","Erie","PA","undefined","Derek Whitworth","Wholesale"
"706","smoke connection","undefined","stow","OH","undefined","Sergio","Wholesale"
"817","Smoke Convenience","undefined","New York","NY","undefined","Derek Whitworth","Wholesale"
"1201","Smoke Depot Smoke Shop","undefined","Las Vegas","NV","undefined","Jared Leuzinger","Wholesale"
"161","Smoke District","undefined","tampa","FL","undefined","Jared","Wholesale"
"1497","Smoke Division","undefined","Vacaville","CA","undefined","Ben Wallner","Wholesale"
"288","Smoke Empire","undefined","Grand Prairie","TX","undefined","Jared Leuzinger","Wholesale"
"177","Smoke ET","undefined","Beaumont","TX","undefined","Jared Leuzinger","Wholesale"
"317","Smoke for Less","undefined","Madison","TN","undefined","Jared","Wholesale"
"672","Smoke It Up","undefined","Portland","OR","undefined","Ben Wallner","Wholesale"
"967","Smoke King Pipe","undefined","Littleton","CO","undefined","Brandon Good","Wholesale"
"1285","Smoke Master Tobacco","undefined","Baltimore","MD","undefined","Derek Whitworth","Wholesale"
"1490","Smoke N More","undefined","Madisonville","LA","undefined","Jared Leuzinger","Wholesale"
"784","Smoke N Mountains","undefined","Boulder","CO","undefined","Brandon Good","Wholesale"
"826","Smoke N Puff Minot","undefined","Minot","ND","undefined","Brandon Good","Wholesale"
"1489","Smoke N Smoke","undefined","Slidell","LA","undefined","Jared Leuzinger","Wholesale"
"242","Smoke N Stuff","undefined","Las Vegas","NV","undefined","Jared Leuzinger","Wholesale"
"1763","SMOKE N VAPE","undefined","SINKING SPRING","Maryland","undefined","Derek Whitworth","Wholesale"
"1638","Smoke Nation","undefined","Natrona Heights","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"464","SMOKE PLUS","undefined","Renton","WA","undefined","Ben Wallner","Wholesale"
"1291","Smoke Plus TX","undefined","Fort Worth","TX","undefined","Jared Leuzinger","Wholesale"
"1049","SMOKE RINGS --WILMINGTON-WT","undefined","Wilmington","NC","undefined","admin","Wholesale"
"858","SMOKE RINGS ASHEVILLE-ASH1 (NC)","undefined","Asheville","NC","undefined","admin","Wholesale"
"859","SMOKE RINGS ASHEVILLE-ASH2 (NC)","undefined","Asheville","NC","undefined","admin","Wholesale"
"975","SMOKE RINGS BOONE-BN (NC)","undefined","Boone","NC","undefined","admin","Wholesale"
"982","SMOKE RINGS BURLINGTON-BT (NC)","undefined","Burlington","NC","undefined","admin","Wholesale"
"992","SMOKE RINGS CHAPEL HILL-CH (NC)","undefined","Chapel Hill","NC","undefined","admin","Wholesale"
"1068","SMOKE RINGS CHAPEL HILL-CH2 (NC)","undefined","Chapel Hill","NC","undefined","admin","Wholesale"
"993","SMOKE RINGS DURHAM-DH (NC)","undefined","Durham","NC","undefined","admin","Wholesale"
"979","SMOKE RINGS GARNER-RA2 (NC)","undefined","Garner","NC","undefined","admin","Wholesale"
"985","SMOKE RINGS GREENSBORO-GB2 (NC)","undefined","Greensboro","NC","undefined","admin","Wholesale"
"855","SMOKE RINGS KNOXVILLE-KV (TN)","undefined","Knoxville","TN","undefined","admin","Wholesale"
"1035","SMOKE RINGS RALEIGH-RA (NC)","undefined","Raleigh","NC","undefined","admin","Wholesale"
"860","SMOKE RINGS WILMINGTON-WT (NC)","undefined","Wilmington","NC","undefined","admin","Wholesale"
"862","SMOKE RINGS WINSTON SALEM-WS (NC)","undefined","Winston-Salem","NC","undefined","admin","Wholesale"
"348","Smoke Shop","undefined","Dallas","Texas","undefined","Joe Simmons","Wholesale"
"510","Smoke Shop & Vape","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"1527","Smoke Shop & Vape LLC","undefined","Elyria","Ohio","undefined","Joe Simmons","Wholesale"
"1317","Smoke Shop Guys","undefined","Bakersfield","CA","undefined","Ben Wallner","Wholesale"
"1343","Smoke Shop Hannah","undefined","Omaha","NE","undefined","Jared Leuzinger","Wholesale"
"1510","Smoke Shop Virginia","undefined","Virginia","Minnesota","undefined","admin","Wholesale"
"1116","Smoke Solutions | SD","undefined","Watertown","SD","undefined","Brandon Good","Wholesale"
"919","Smoke Solutions Super Store | SD","undefined","Rapid City","SD","undefined","Brandon Good","Wholesale"
"327","Smoke Spot | Convenience & Smoke Spot LLC","undefined","south jordan","UT","undefined","Sergio","Wholesale"
"667","Smoke Station US","undefined","Napa","California","undefined","Ben Wallner","Wholesale"
"1662","Smoke Stop (Spencer)","undefined","Spencer","IA","undefined","Jared Leuzinger","Wholesale"
"1403","Smoke Stop 2","undefined","Arlington","VA","undefined","Joe Simmons","Wholesale"
"350","SMOKE STOP SMOKE SHOP","undefined","Chula Vista","CA","undefined","Ben Wallner","Wholesale"
"1247","Smoke Stree","undefined","Wichita","KS","undefined","Jared Leuzinger","Wholesale"
"1279","Smoke Street","undefined","Wichita","KS","undefined","Jared Leuzinger","Wholesale"
"410","Smoke Tokes","undefined","Los Angeles","CA","undefined","Ben Wallner","Wholesale"
"475","Smoke Train Poulsbo","undefined","Poulsbo","WA","undefined","Ben Wallner","Wholesale"
"1052","SMOKE ZONE ATHENS-AT (OH)","undefined","Athens","OH","undefined","admin","Wholesale"
"1054","SMOKE ZONE BOWLING GREEN-BG (OH)","undefined","Bowling Green","OH","undefined","admin","Wholesale"
"847","SMOKE ZONE COLUMBUS-CB1 (OH)","undefined","Columbus","OH","undefined","admin","Wholesale"
"1065","SMOKE ZONE COLUMBUS-CB2 (OH)","undefined","Columbus","OH","undefined","admin","Wholesale"
"861","SMOKE ZONE ENFIELD-EN (CT)","undefined","Enfield","CT","undefined","admin","Wholesale"
"976","SMOKE ZONE MANCHESTER-CT (CT)","undefined","Manchester","CT","undefined","admin","Wholesale"
"1060","SMOKE ZONE MANHATTAN-MH (KS)","undefined","Manhattan","KS","undefined","Jared Leuzinger","Wholesale"
"1059","SMOKE ZONE MORGANTOWN-MT (WV)","undefined","Morgantown","WV","undefined","admin","Wholesale"
"1058","SMOKE ZONE MORGANTOWN-MT2 (WV)","undefined","Morgantown","MT","undefined","Brandon Good","Wholesale"
"1057","SMOKE ZONE OXFORD-OX (OH)","undefined","Oxford","OH","undefined","admin","Wholesale"
"870","SMOKE ZONE PROVIDENCE-PR (RI)","undefined","Providence","RI","undefined","admin","Wholesale"
"980","SMOKE ZONE STORRS-ST (CT)","undefined","Storrs","CT","undefined","admin","Wholesale"
"1025","Smoke Zone Vape & Tobacco | Waukegan","undefined","Waukegan","Illinois","undefined","Unassigned","Wholesale"
"989","SMOKE ZONE WILLIMANTIC-WL (CT)","undefined","Willimantic","CT","undefined","admin","Wholesale"
"1062","SMOKE ZONE-COLUMBUS-CB1","undefined","Columbus","OH","undefined","admin","Wholesale"
"117","smoke-n-stuff | Jtmm Trading","undefined","La Mesa","CA","undefined","Ben Wallner","Wholesale"
"747","SmokeHouse SmokeShop","undefined","Midwest City","OK","undefined","Jared Leuzinger","Wholesale"
"1304","Smokeline Distributor","undefined","Eugene","Oregon","undefined","Ben Wallner","Distributor"
"1749","SMOKER CHOICE CHICO","undefined","CHICO","CA","undefined","Ben Wallner","Retail"
"1767","SMOKER CHOICE PLAISTOW 1 - UNIT #5","undefined","PLAISTOW","New Hampshire","undefined","ShipStation","Wholesale"
"1739","SMOKER CHOICE PLAISTOW 2","undefined","PLAISTOW","New Hampshire","undefined","ShipStation","Wholesale"
"496","Smoker City Emporium","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"1840","Smoker Friendly Corporate","undefined","Boulder","Colorado","undefined","Robert Farias","Retail"
"470","Smoker Friendly Dublin","undefined","DUBLIN","CA","undefined","Ben Wallner","Wholesale"
"445","Smoker Friendly Livermore","undefined","Livermore","CA","undefined","Ben Wallner","Wholesale"
"1236","smoker friendly mp","undefined","mount pleasant","South Carolina","undefined","Sergio","Retail"
"546","Smoker Friendly San Jose","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"840","Smoker's Choice","undefined","Rock Hill","New York","undefined","Derek Whitworth","Wholesale"
"1868","Smoker's Gallery INC","undefined","San Antonio","Texas","undefined","Jared Leuzinger","Wholesale"
"239","Smoker's Hub","undefined","Oklahoma City","OK","undefined","Jared Leuzinger","Wholesale"
"1224","Smoker's Paradise","undefined","Frederick","MD","undefined","Derek Whitworth","Wholesale"
"1294","Smoker's World","undefined","Chesapeake","VA","undefined","Joe Simmons","Wholesale"
"1139","Smokers Alley | Roseville","undefined","Roseville","Michigan","undefined","Brandon Good","Retail"
"1750","SMOKERS CHOICE (ANDERSON)","undefined","ANDERSON","CA","undefined","Ben Wallner","Retail"
"1668","Smokers Depot (Howell)","undefined","Howell","MI","undefined","Joe Simmons","Wholesale"
"1440","Smokers Depot Heartland","undefined","Howell","MI","undefined","Joe Simmons","Wholesale"
"347","smokers guru | Raj","undefined","salt lake","UT","undefined","Sergio","Wholesale"
"335","smokers source","undefined","holladay","UT","undefined","Sergio","Wholesale"
"1246","Smokers Z Depot","undefined","Lincoln","NE","undefined","Jared Leuzinger","Wholesale"
"135","Smokes N More","undefined","Palo Alto","CA","undefined","Ben Wallner","Wholesale"
"1045","Smokes N Things","undefined","Spearfish","SD","undefined","Brandon Good","Wholesale"
"894","Smokes R US","undefined","Watertown","SD","undefined","Brandon Good","Wholesale"
"1037","Smokes4less | Minot","undefined","Minot","ND","undefined","Brandon Good","Wholesale"
"531","Smokey Monkey Pipes and Tobacco","undefined","Fort Collins","CO","undefined","Brandon Good","Wholesale"
"1472","Smokey River Tobacco Company","undefined","Colusa","CA","undefined","Ben Wallner","Wholesale"
"1198","Smokey Shays WS","undefined","Winston Salem","NC","undefined","Zalak","Wholesale"
"1207","SMOKEY SMOKE SHOP | Chico HQ","undefined","CHICO","CA","undefined","Ben Wallner","Wholesale"
"1861","Smokey Smoke Shop | Redding","undefined","Redding","CA","undefined","Ben Wallner","Wholesale"
"1896","Smokey Trails Smoke Shop LLC","undefined","Broken Arrow","OK","undefined","Jared Leuzinger","Wholesale"
"167","Smokey's Cave","undefined","Norman","Oklahoma","undefined","Jared Leuzinger","Wholesale"
"1113","Smokie Town inc","undefined","Kent","Ohio","undefined","Sergio","Wholesale"
"710","Smokie Town Smoke Shop","undefined","kent","OH","undefined","Sergio","Wholesale"
"787","Smokin Aces NJ","undefined","Ventor City","New Jersey","undefined","Derek Whitworth","Wholesale"
"1300","Smokin City LLC","undefined","North Ridgeville","Ohio","undefined","Sergio","Wholesale"
"1475","Smokin Deals Too | Alaska","undefined","Wasilla","AK","undefined","Brandon Good","Wholesale"
"471","Smoking Aces","undefined","San Francisco","CA","undefined","Ben Wallner","Wholesale"
"666","Smoking Vets","undefined","Modesto","CA","undefined","Ben Wallner","Wholesale"
"528","SMOOTH LEAF TOBACCO","undefined","SAN RAMON","CA","undefined","Ben Wallner","Wholesale"
"436","SN Store","undefined","Sandy","UT","undefined","Sergio","Wholesale"
"1649","SNJ GIFTS | AK","undefined","Seward","AK","undefined","Brandon Good","Wholesale"
"539","Solomon Reeves","undefined","Fayettebille","NC","undefined","Tates","Wholesale"
"168","Sooner Super Mart","undefined","Norman","OK","undefined","Jared Leuzinger","Wholesale"
"1190","Sooners Wholesale","undefined","Oklahoma city","OK","undefined","Jared Leuzinger","Distributor"
"721","South Street Smoke Shop","undefined","Philadelphia","PA","undefined","Derek Whitworth","Wholesale"
"1686","Space Smoke Shop","undefined","Pompton Lakes","New Jersey","undefined","Derek Whitworth","Wholesale"
"1844","SPADES FUEL","undefined","BAYTOWN","Texas","undefined","Jared Leuzinger","Wholesale"
"1118","Spark Cannabis Co. | Lawton","undefined","Lawton","OK","undefined","Jared Leuzinger","Wholesale"
"1531","Sparkle Supplies LLC","undefined","Houston","TX","undefined","Jared Leuzinger","Distributor"
"1128","Speed Cigar and Grocery | Renton","undefined","Renton","WA","undefined","Ben Wallner","Wholesale"
"879","Speed Track","undefined","Lebanon","Tennessee","undefined","Jared Leuzinger","Wholesale"
"1894","SPEEDYS SMOKE AND VAPE SHOP","undefined","Wildomar","California","undefined","Ben Wallner","Wholesale"
"1765","SPIRIT MART","undefined","PALMDALE","Maryland","undefined","Ben Wallner","Retail"
"1220","Spirit Wholesale","undefined","Sacramento","CA","undefined","Ben Wallner","Distributor"
"1698","Spit Tobacco | AK","undefined","Homer","AK","undefined","Brandon Good","Wholesale"
"1166","Spokane Cigar","undefined","Spokane","WA","undefined","Ben Wallner","Wholesale"
"324","SS land","undefined","Holiday","UT","undefined","Sergio","Wholesale"
"683","St. Augustine Vape Co.","undefined","Saint Augustine","FL","undefined","Sergio","Wholesale"
"668","Starbuzz Smoke Shop","undefined","Napa","CA","undefined","Ben Wallner","Wholesale"
"1723","STARLIGHT CONVENIENCE","undefined","NEW YORK","New York","undefined","ShipStation","Wholesale"
"1499","STATE OF MIND SMOKE SHOP","undefined","ROSEVILLE","CA","undefined","Ben Wallner","Wholesale"
"1918","STATELINE TOBACCO & VAPE","undefined","Nesbit","Mississippi","undefined","Jared Leuzinger","Wholesale"
"735","Stay True Distribution","undefined","wilmington","NC","undefined","Jared","Distributor"
"438","Stefanie Bissell","undefined","AJO","Arizona","undefined","ShipStation","Retail"
"592","Stephanie Gallagher","undefined","LAPEER","Michigan","undefined","ShipStation","Retail"
"1671","Still Smokin | MT","undefined","Miles City","MT","undefined","Brandon Good","Wholesale"
"251","Still Smoking","undefined","Las Vegas","NV","undefined","Jared Leuzinger","Wholesale"
"686","Stockholm Blue inc","undefined","Woodland","CA","undefined","Ben Wallner","Distributor"
"1302","Stop N Go Marts #2","undefined","Medford","OR","undefined","Ben Wallner","Wholesale"
"1536","Stormy Vape Shop","undefined","Boise","ID","undefined","Sergio","Wholesale"
"1248","Street Corner","undefined","Escondido","CA","undefined","Ben Wallner","Wholesale"
"962","Strong's Market","undefined","Fayetteville","Tennessee","undefined","Jared Leuzinger","Wholesale"
"1212","Sugarleaf Hemp Dispensary","undefined","McHenry","IL","undefined","Brandon Good","Wholesale"
"928","Sultan Smoke","undefined","Arvada","CO","undefined","Brandon Good","Wholesale"
"336","Sunburst Food Mart","undefined","Murray","UT","undefined","Sergio","Wholesale"
"1643","Sunn Mini Mart","undefined","Pottstown","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"1778","Sunny Daze Smoke Shop","undefined","Westminster","MD","undefined","Derek Whitworth","Wholesale"
"1634","Sunny's","undefined","Austin","TX","undefined","Jared Leuzinger","Wholesale"
"345","Sunnys E Cigarettes","undefined","Reno","NV","undefined","Jared Leuzinger","Wholesale"
"713","Sunoco - 1","undefined","Moraine","OH","undefined","Sergio","Wholesale"
"1770","SUNOCO -PRANAMI FOOD MART II","undefined","RINCON","Georgia","undefined","ShipStation","Retail"
"901","Sunoco-Peekskill","undefined","Peekskill","NY","undefined","Derek Whitworth","Wholesale"
"1821","SUNRISE MINI MART 9","undefined","AUSTIN","Texas","undefined","Jared Leuzinger","Wholesale"
"1259","Sunset Grocery | Spokane","undefined","Spokane","WA","undefined","Ben Wallner","Wholesale"
"704","Sunset smoke shop & hooka lounge","undefined","Akron","OH","undefined","Sergio","Wholesale"
"465","Sunset Smokeshop","undefined","San Francisco","CA","undefined","Ben Wallner","Wholesale"
"266","Sunset Wholesale West","undefined","Phoenix","AZ","undefined","Jared Leuzinger","Distributor"
"698","Sunshine Coast Smokeshop","undefined","San Francisco","CA","undefined","Ben Wallner","Wholesale"
"1426","Sunshine Tobacco Inc","undefined","Maple Glen","PA","undefined","Derek Whitworth","Wholesale"
"1265","Super Groovy's - Farnam","undefined","Omaha","NE","undefined","Jared Leuzinger","Wholesale"
"1266","Super Groovy's - Maple","undefined","Omaha","NE","undefined","Jared Leuzinger","Wholesale"
"1476","Super Smoke & Vape Shop","undefined","Superior","WI","undefined","Joe Simmons","Wholesale"
"299","Supernova Smokeshop","undefined","San Antonio","TX","undefined","Jared Leuzinger","Wholesale"
"923","Supernova Smokeshop- 2","undefined","San antonio","TX","undefined","Jared Leuzinger","Wholesale"
"1422","Supernova Tobacco & Vape","undefined","Yorktown","VA","undefined","Joe Simmons","Wholesale"
"559","supplement nation","undefined","mesa","AZ","undefined","Jared Leuzinger","Wholesale"
"1194","Supreme Glass Wholesale / Tokers Hub","undefined","Ontario ","CA","undefined","Ben Wallner","Retail"
"602","Susan Swain","undefined","GALLATIN","Tennessee","undefined","ShipStation","Retail"
"729","Swati Inc","undefined","McDonald","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"815","Tabacco Studio & Vape","undefined","Normandy Park","WA","undefined","Ben Wallner","Wholesale"
"1155","Tacony","undefined","philadelphia","PA","undefined","Derek Whitworth","Distributor"
"131","Taj Distribution","undefined","Ben Salem","PA","undefined","Derek Whitworth","Distributor"
"634","Talia White","undefined","MAPLE VALLEY","Washington","undefined","ShipStation","Retail"
"395","Taos Smoke and Vape","undefined","Taos","NM","undefined","Jared Leuzinger","Wholesale"
