Issued date,Account ID,Bill_to_name,Billing Address,Bill_to_city,Billing State,Bill_to_zip,Customer Name,Default_salesman,Product_id,Product,Sales order Number,So_status,Sales person,So c1,So_c2,So_c3,So_c4,So_c5,So_c6,Sales Order ID,Soitem_id,Soitem_product_number,Customer ID,Product_description,Sales Order Item Description,Soitem_type,BOL,Carrier_name,Company_id,Company_name,Ship_status,Sales_order_number,Status ID,Salesmaninitials,Fulfilled Quantity,Last_unitprice,So_ct,Unitprice,Total price,Total cost,Sales Order Line Item
01-13-2026,2485,Tobacco Town 2,8200 Southwest Barbur Blvd,Portland,Oregon,97219,Tobacco Town 2,Ben Wallner,11,Shipping,10198,Fulfilled,BenW,,,,,,,25559,"77,472",Shipping,1721,Shipping,Shipping,Shipping,232913,UPS,1,CWL Brands,Shipped,10198,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-13-2026,2485,Tobacco Town 2,8200 Southwest Barbur Blvd,Portland,Oregon,97219,Tobacco Town 2,Ben Wallner,11,Shipping,10198,Fulfilled,BenW,,,,,,,25559,"77,493",Shipping,1721,Shipping,Shipping Tracking: 1Z90V7160329993676,Shipping,232913,UPS,1,CWL Brands,Shipped,10198,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2026,562,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,The Mighty Quinn Smoke,,206,KB-4000,10165,Fulfilled,BenW,,,,,,,25435,"77,014",KB-4000,404,Focus MC12,Focus MC12,Sale,232845,UPS,1,CWL Brands,Shipped,10165,30,BW,2.00,$576.0000,1.00,$720.00,"$1,440.00",$483.68,1.00
01-13-2026,562,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,The Mighty Quinn Smoke,,193,KB-3001,10165,Fulfilled,BenW,,,,,,,25435,"77,015",KB-3001,404,Release + Relax 12pk,Release + Relax 12pk,Sale,232845,UPS,1,CWL Brands,Shipped,10165,30,BW,3.00,$60.0000,1.00,$54.00,$162.00,$49.50,2.00
01-13-2026,562,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,The Mighty Quinn Smoke,,11,Shipping,10165,Fulfilled,BenW,,,,,,,25435,"77,016",Shipping,404,Shipping,Shipping,Shipping,232845,UPS,1,CWL Brands,Shipped,10165,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,3.00
01-13-2026,562,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,The Mighty Quinn Smoke,,74,CC Processing,10165,Fulfilled,BenW,,,,,,,25435,"77,391",CC Processing,404,Credit Card Processing Fee,Credit Card Processing Fee,Sale,232845,UPS,1,CWL Brands,Shipped,10165,30,BW,1.00,$0.0000,1.00,$48.06,$48.06,$0.00,4.00
01-13-2026,562,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,The Mighty Quinn Smoke,,11,Shipping,10165,Fulfilled,BenW,,,,,,,25435,"77,448",Shipping,404,Shipping,Shipping Tracking: 1Z90V7160316828182,Shipping,232845,UPS,1,CWL Brands,Shipped,10165,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-13-2026,284,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,ISmoke Cigars and Vape LLC,,194,KB-4001,10178,Fulfilled,Jared,,,,,,,25509,"77,271",KB-4001,151,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,232821,UPS,1,CWL Brands,Shipped,10178,30,JL,3.00,$651.0000,1.00,$525.60,"$1,576.80",$525.58,1.00
01-13-2026,284,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,ISmoke Cigars and Vape LLC,,11,Shipping,10178,Fulfilled,Jared,,,,,,,25509,"77,272",Shipping,151,Shipping,Shipping,Shipping,232821,UPS,1,CWL Brands,Shipped,10178,30,JL,1.00,$0.0000,1.00,$45.00,$45.00,$0.05,2.00
01-13-2026,284,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,ISmoke Cigars and Vape LLC,,11,Shipping,10178,Fulfilled,Jared,,,,,,,25509,"77,465",Shipping,151,Shipping,Shipping Tracking: 1Z90V7160312042019,Shipping,232821,UPS,1,CWL Brands,Shipped,10178,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2026,1014,PURPLE HAZE SHERMAN OAKS-SO (CA),12910 Magnolia Blvd,Sherman Oaks,California,91423,PURPLE HAZE SHERMAN OAKS-SO (CA),,206,KB-4000,10204,Fulfilled,admin,,,,,,,25575,"77,506",KB-4000,850,Focus MC12,Focus MC12,Sale,233002,UPS,1,CWL Brands,Shipped,10204,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$441.64,2.00
01-13-2026,1014,PURPLE HAZE SHERMAN OAKS-SO (CA),12910 Magnolia Blvd,Sherman Oaks,California,91423,PURPLE HAZE SHERMAN OAKS-SO (CA),,11,Shipping,10204,Fulfilled,admin,,,,,,,25575,"77,562",Shipping,850,Shipping,Shipping Tracking: 1Z90V7160338703346,Shipping,233002,UPS,1,CWL Brands,Shipped,10204,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,194,KB-4001,10201,Fulfilled,BrandonG,,,,,,,25564,"77,481",KB-4001,1566,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,232937,UPS,1,CWL Brands,Shipped,10201,30,BG,1.00,$651.0000,1.00,$648.00,$648.00,$175.19,1.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,74,CC Processing,10201,Fulfilled,BrandonG,,,,,,,25564,"77,482",CC Processing,1566,Credit Card Processing Fee,Credit Card Processing Fee,Sale,232937,UPS,1,CWL Brands,Shipped,10201,30,BG,1.00,$0.0000,1.00,$20.04,$20.04,$0.00,2.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,11,Shipping,10201,Fulfilled,BrandonG,,,,,,,25564,"77,483",Shipping,1566,Shipping,Shipping,Shipping,232937,UPS,1,CWL Brands,Shipped,10201,30,BG,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,3.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,213,KB-3004,10203,Fulfilled,BrandonG,,,,,,,25565,"77,484",KB-3004,1566,RAW 12 pk,RAW 12 pk,Sale,232951,UPS,1,CWL Brands,Shipped,10203,30,BG,3.00,$0.0000,1.00,$54.00,$162.00,$0.00,1.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,11,Shipping,10203,Fulfilled,BrandonG,,,,,,,25565,"77,485",Shipping,1566,Shipping,Shipping,Shipping,232951,UPS,1,CWL Brands,Shipped,10203,30,BG,1.00,$0.0000,1.00,$5.00,$5.00,$0.05,2.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,74,CC Processing,10203,Fulfilled,BrandonG,,,,,,,25565,"77,486",CC Processing,1566,Credit Card Processing Fee,Credit Card Processing Fee,Sale,232951,UPS,1,CWL Brands,Shipped,10203,30,BG,1.00,$0.0000,1.00,$5.01,$5.01,$0.00,3.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,11,Shipping,10201,Fulfilled,BrandonG,,,,,,,25564,"77,489",Shipping,1566,Shipping,Shipping Tracking: 1Z90V7160304045255,Shipping,232937,UPS,1,CWL Brands,Shipped,10201,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2026,1791,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,Common Sense,Brandon Good,11,Shipping,10203,Fulfilled,BrandonG,,,,,,,25565,"77,495",Shipping,1566,Shipping,Shipping Tracking: 1Z90V7160332329717,Shipping,232951,UPS,1,CWL Brands,Shipped,10203,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2026,1533,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,C's Liquor,,207,KB-3000,10172,Fulfilled,Jared,,,,,,,25502,"77,236",KB-3000,1318,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232838,UPS,1,CWL Brands,Shipped,10172,30,JL,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-13-2026,1533,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,C's Liquor,,11,Shipping,10172,Fulfilled,Jared,,,,,,,25502,"77,237",Shipping,1318,Shipping,Shipping,Shipping,232838,UPS,1,CWL Brands,Shipped,10172,30,JL,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,2.00
01-13-2026,1533,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,C's Liquor,,212,KB-2004,10172,Fulfilled,Jared,,,,,,,25502,"77,276",KB-2004,1318,RAW 60 ml single bottle,RAW 60 ml single bottle,Sale,232838,UPS,1,CWL Brands,Shipped,10172,30,JL,6.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2026,1533,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,C's Liquor,,11,Shipping,10172,Fulfilled,Jared,,,,,,,25502,"77,445",Shipping,1318,Shipping,Shipping Tracking: 1Z90V7160312024968,Shipping,232838,UPS,1,CWL Brands,Shipped,10172,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2026,980,SMOKE ZONE STORRS-ST (CT),1650a Storrs Rd,Storrs,Connecticut,6268,SMOKE ZONE STORRS-ST (CT),,207,KB-3000,10202,Fulfilled,admin,,,,,,,25566,"77,487",KB-3000,816,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232944,UPS,1,CWL Brands,Shipped,10202,30,ADM,8.00,$60.0000,2.00,$55.80,$446.40,$41.96,2.00
01-13-2026,980,SMOKE ZONE STORRS-ST (CT),1650a Storrs Rd,Storrs,Connecticut,6268,SMOKE ZONE STORRS-ST (CT),,11,Shipping,10202,Fulfilled,admin,,,,,,,25566,"77,491",Shipping,816,Shipping,Shipping Tracking: 1Z90V7160305689068,Shipping,232944,UPS,1,CWL Brands,Shipped,10202,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-13-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,206,KB-4000,10200,Fulfilled,admin,,,,,,,25563,"77,478",KB-4000,116,Focus MC12,Focus MC12,Sale,232920,Will Call,1,CWL Brands,Shipped,10200,30,ADM,3.00,$576.0000,1.00,$576.00,"$1,728.00",$611.73,1.00
01-13-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,197,KB-4002,10200,Fulfilled,admin,,,,,,,25563,"77,479",KB-4002,116,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,232920,Will Call,1,CWL Brands,Shipped,10200,30,ADM,1.00,$504.0000,1.00,$468.00,$468.00,$119.31,2.00
01-13-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,11,Shipping,10200,Fulfilled,admin,,,,,,,25563,"77,755",Shipping,116,Shipping,Shipping Tracking: WILL CALL,Shipping,232920,Will Call,1,CWL Brands,Shipped,10200,30,ADM,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2026,499,CIRCLE K/NEXT PETROLEUM,"811 Camino Ramon
IN STORE",Danville,California,94526,Rep Rally,,206,KB-4000,KW#0D8WJDW7NDLQD5,Fulfilled,Commerce,,,,,22462,22462,25531,"77,348",KB-4000,342,Focus MC12,Focus MC12,Sale,232463,UPS,1,CWL Brands,Shipped,KW#0D8WJDW7NDLQD5,30,,1.00,$576.0000,1.00,$720.00,$720.00,$257.33,1.00
01-13-2026,499,CIRCLE K/NEXT PETROLEUM,"811 Camino Ramon
IN STORE",Danville,California,94526,Rep Rally,,11,Shipping,KW#0D8WJDW7NDLQD5,Fulfilled,Commerce,,,,,22462,22462,25531,"77,361",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310387491,Shipping,232463,UPS,1,CWL Brands,Shipped,KW#0D8WJDW7NDLQD5,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,ZEE‘S PLACE (SHELL),"4716 Tamiami Trail E
IN STORE",Naples,Florida,34112,Rep Rally,,206,KB-4000,KW#X7FIXTRQQKT4HD,Fulfilled,Commerce,,,,,22463,22463,25532,"77,346",KB-4000,342,Focus MC12,Focus MC12,Sale,232432,UPS,1,CWL Brands,Shipped,KW#X7FIXTRQQKT4HD,30,,1.00,$576.0000,1.00,$720.00,$720.00,$257.33,1.00
01-13-2026,499,ZEE‘S PLACE (SHELL),"4716 Tamiami Trail E
IN STORE",Naples,Florida,34112,Rep Rally,,11,Shipping,KW#X7FIXTRQQKT4HD,Fulfilled,Commerce,,,,,22463,22463,25532,"77,360",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160314300085,Shipping,232432,UPS,1,CWL Brands,Shipped,KW#X7FIXTRQQKT4HD,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,ELITE SMOKE AND VAPE,"26831 S Tamiami Trail
IN STORE",Bonita Springs,Florida,34134,Rep Rally,,204,KB-3003,KW#IROW6OHRLMDBO1,Fulfilled,Commerce,,,,,22464,22464,25533,"77,354",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,232579,UPS,1,CWL Brands,Shipped,KW#IROW6OHRLMDBO1,30,,6.00,$72.0000,1.00,$59.88,$359.28,$103.41,1.00
01-13-2026,499,ELITE SMOKE AND VAPE,"26831 S Tamiami Trail
IN STORE",Bonita Springs,Florida,34134,Rep Rally,,11,Shipping,KW#IROW6OHRLMDBO1,Fulfilled,Commerce,,,,,22464,22464,25533,"77,375",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160307637913,Shipping,232579,UPS,1,CWL Brands,Shipped,KW#IROW6OHRLMDBO1,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,FOOD IS LOVE SUPERMARKET,"4818 Broadway
IN STORE",Astoria,New York,11103,Rep Rally,,207,KB-3000,KW#PFXS7YN954JS9Y,Fulfilled,Commerce,,,,,22466,22466,25537,"77,374",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232593,UPS,1,CWL Brands,Shipped,KW#PFXS7YN954JS9Y,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,FOOD IS LOVE SUPERMARKET,"4818 Broadway
IN STORE",Astoria,New York,11103,Rep Rally,,11,Shipping,KW#PFXS7YN954JS9Y,Fulfilled,Commerce,,,,,22466,22466,25537,"77,394",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160326281477,Shipping,232593,UPS,1,CWL Brands,Shipped,KW#PFXS7YN954JS9Y,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,AGOURA HILLS ALLIANCE,"5226 Palo Comado Canyon Rd
IN STORE",Agoura Hills,California,91301,Rep Rally,,207,KB-3000,KW#3ZG3STO6OPU6OW,Fulfilled,Commerce,,,,,22468,22468,25542,"77,397",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232678,UPS,1,CWL Brands,Shipped,KW#3ZG3STO6OPU6OW,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,AGOURA HILLS ALLIANCE,"5226 Palo Comado Canyon Rd
IN STORE",Agoura Hills,California,91301,Rep Rally,,11,Shipping,KW#3ZG3STO6OPU6OW,Fulfilled,Commerce,,,,,22468,22468,25542,"77,438",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160314528929,Shipping,232678,UPS,1,CWL Brands,Shipped,KW#3ZG3STO6OPU6OW,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,PARADISE SMOKE ANNAPOLIS,"112 Hillsmere Dr
IN STORE",Annapolis,Maryland,21403,Rep Rally,,206,KB-4000,KW#I6PYC1YIKEJP8E,Fulfilled,Commerce,,,,,22469,22469,25543,"77,423",KB-4000,342,Focus MC12,Focus MC12,Sale,232661,UPS,1,CWL Brands,Shipped,KW#I6PYC1YIKEJP8E,30,,1.00,$576.0000,1.00,$720.00,$720.00,$241.84,1.00
01-13-2026,499,PARADISE SMOKE ANNAPOLIS,"112 Hillsmere Dr
IN STORE",Annapolis,Maryland,21403,Rep Rally,,11,Shipping,KW#I6PYC1YIKEJP8E,Fulfilled,Commerce,,,,,22469,22469,25543,"77,432",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160301149130,Shipping,232661,UPS,1,CWL Brands,Shipped,KW#I6PYC1YIKEJP8E,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,RED DIAMOND SMOKE & MART,"1706 Dawson St
IN STORE",Wilmington,North Carolina,28403,Rep Rally,,206,KB-4000,KW#2AJJX98C7KTZGU,Fulfilled,Commerce,,,,,22473,22473,25550,"77,425",KB-4000,342,Focus MC12,Focus MC12,Sale,232685,UPS,1,CWL Brands,Shipped,KW#2AJJX98C7KTZGU,30,,1.00,$576.0000,1.00,$720.00,$720.00,$241.84,1.00
01-13-2026,499,RED DIAMOND SMOKE & MART,"1706 Dawson St
IN STORE",Wilmington,North Carolina,28403,Rep Rally,,11,Shipping,KW#2AJJX98C7KTZGU,Fulfilled,Commerce,,,,,22473,22473,25550,"77,436",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160331603092,Shipping,232685,UPS,1,CWL Brands,Shipped,KW#2AJJX98C7KTZGU,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,ARK SMOKE SHOP BISCAYNE,"2227 Biscayne Blvd
IN STORE",Miami,Florida,33137,Rep Rally,,207,KB-3000,KW#WBPXUQ4XGQVKEU,Fulfilled,Commerce,,,,,22477,22477,25560,"77,475",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232982,UPS,1,CWL Brands,Shipped,KW#WBPXUQ4XGQVKEU,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,ARK SMOKE SHOP BISCAYNE,"2227 Biscayne Blvd
IN STORE",Miami,Florida,33137,Rep Rally,,11,Shipping,KW#WBPXUQ4XGQVKEU,Fulfilled,Commerce,,,,,22477,22477,25560,"77,490",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160320597665,Shipping,232982,UPS,1,CWL Brands,Shipped,KW#WBPXUQ4XGQVKEU,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,CLARKS LIQUOR,"1750 CLARK AVE
IN STORE",LONG BEACH,California,90815,Rep Rally,,207,KB-3000,KW#QUBN755RQ8H0F7,Fulfilled,Commerce,,,,,22478,22478,25561,"77,476",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232975,UPS,1,CWL Brands,Shipped,KW#QUBN755RQ8H0F7,30,,5.00,$60.0000,1.00,$60.00,$300.00,$26.22,1.00
01-13-2026,499,CLARKS LIQUOR,"1750 CLARK AVE
IN STORE",LONG BEACH,California,90815,Rep Rally,,11,Shipping,KW#QUBN755RQ8H0F7,Fulfilled,Commerce,,,,,22478,22478,25561,"77,492",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160319638079,Shipping,232975,UPS,1,CWL Brands,Shipped,KW#QUBN755RQ8H0F7,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,MARATHON GAS (STOP N SHOP),"1700 E Lake St
IN STORE",Minneapolis,Minnesota,55407,Rep Rally,,207,KB-3000,KW#MQJKRPG4CZ526D,Fulfilled,Commerce,,,,,22479,22479,25562,"77,477",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232968,UPS,1,CWL Brands,Shipped,KW#MQJKRPG4CZ526D,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,MARATHON GAS (STOP N SHOP),"1700 E Lake St
IN STORE",Minneapolis,Minnesota,55407,Rep Rally,,11,Shipping,KW#MQJKRPG4CZ526D,Fulfilled,Commerce,,,,,22479,22479,25562,"77,496",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160334323291,Shipping,232968,UPS,1,CWL Brands,Shipped,KW#MQJKRPG4CZ526D,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,SMOKESHOP ASHES (UNIT 10) - STEVENS CREEK - SAN JOSE,2317 Stevens Creek Blvd,San Jose,California,95128,Rep Rally,,207,KB-3000,KW#XJNIXEGGTJ657M,Fulfilled,Commerce,,,,,22480,22480,25567,"77,497",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233217,UPS,1,CWL Brands,Shipped,KW#XJNIXEGGTJ657M,30,,5.00,$60.0000,1.00,$60.00,$300.00,$26.22,1.00
01-13-2026,499,SMOKESHOP ASHES (UNIT 10) - STEVENS CREEK - SAN JOSE,2317 Stevens Creek Blvd,San Jose,California,95128,Rep Rally,,11,Shipping,KW#XJNIXEGGTJ657M,Fulfilled,Commerce,,,,,22480,22480,25567,"77,565",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160322741763,Shipping,233217,UPS,1,CWL Brands,Shipped,KW#XJNIXEGGTJ657M,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,LODI LIQUORS,"1000 W LODI AVE
IN STORE",LODI,California,95240,Rep Rally,,207,KB-3000,KW#0GJJLK2B5SY1BM,Fulfilled,Commerce,,,,,22481,22481,25568,"77,498",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233095,UPS,1,CWL Brands,Shipped,KW#0GJJLK2B5SY1BM,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-13-2026,499,LODI LIQUORS,"1000 W LODI AVE
IN STORE",LODI,California,95240,Rep Rally,,11,Shipping,KW#0GJJLK2B5SY1BM,Fulfilled,Commerce,,,,,22481,22481,25568,"77,573",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160312297352,Shipping,233095,UPS,1,CWL Brands,Shipped,KW#0GJJLK2B5SY1BM,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,INLINE VAPE ROCHESTER,"2076 W Auburn Rd
IN STORE",Rochester Hills,Michigan,48309,Rep Rally,,207,KB-3000,KW#7ED615QHY9GJU0,Fulfilled,Commerce,,,,,22482,22482,25569,"77,499",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233118,UPS,1,CWL Brands,Shipped,KW#7ED615QHY9GJU0,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,INLINE VAPE ROCHESTER,"2076 W Auburn Rd
IN STORE",Rochester Hills,Michigan,48309,Rep Rally,,11,Shipping,KW#7ED615QHY9GJU0,Fulfilled,Commerce,,,,,22482,22482,25569,"77,569",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160314562749,Shipping,233118,UPS,1,CWL Brands,Shipped,KW#7ED615QHY9GJU0,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,HABIBI HOUSE (QADAN MART INC),"11928 Candelaria Rd NE
IN STORE",Albuquerque,New Mexico,87112,Rep Rally,,174,KB-038,KW#TM4P9DTZO2L3PW,Fulfilled,Commerce,,,,,22483,22483,25570,"77,500",KB-038,342,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,233224,UPS,1,CWL Brands,Shipped,KW#TM4P9DTZO2L3PW,30,,1.00,$0.0000,1.00,$375.00,$375.00,$107.10,1.00
01-13-2026,499,HABIBI HOUSE (QADAN MART INC),"11928 Candelaria Rd NE
IN STORE",Albuquerque,New Mexico,87112,Rep Rally,,11,Shipping,KW#TM4P9DTZO2L3PW,Fulfilled,Commerce,,,,,22483,22483,25570,"77,582",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160309194175,Shipping,233224,UPS,1,CWL Brands,Shipped,KW#TM4P9DTZO2L3PW,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,WILLIAM DELI & GRILL,"61 N 11th St
IN STORE",Brooklyn,New York,11249,Rep Rally,,207,KB-3000,KW#HDIKRMRFJ6RWOV,Fulfilled,Commerce,,,,,22484,22484,25571,"77,502",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233170,UPS,1,CWL Brands,Shipped,KW#HDIKRMRFJ6RWOV,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,WILLIAM DELI & GRILL,"61 N 11th St
IN STORE",Brooklyn,New York,11249,Rep Rally,,11,Shipping,KW#HDIKRMRFJ6RWOV,Fulfilled,Commerce,,,,,22484,22484,25571,"77,552",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160308867691,Shipping,233170,UPS,1,CWL Brands,Shipped,KW#HDIKRMRFJ6RWOV,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,HEMENWAY VARIETY,"95 Westland Ave
IN STORE",Boston,Massachusetts,2115,Rep Rally,,206,KB-4000,KW#V8VF0PF3YXYJZJ,Fulfilled,Commerce,,,,,22485,22485,25572,"77,550",KB-4000,342,Focus MC12,Focus MC12,Sale,233194,UPS,1,CWL Brands,Shipped,KW#V8VF0PF3YXYJZJ,30,,1.00,$576.0000,1.00,$720.00,$720.00,$220.82,1.00
01-13-2026,499,HEMENWAY VARIETY,"95 Westland Ave
IN STORE",Boston,Massachusetts,2115,Rep Rally,,11,Shipping,KW#V8VF0PF3YXYJZJ,Fulfilled,Commerce,,,,,22485,22485,25572,"77,560",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160337964932,Shipping,233194,UPS,1,CWL Brands,Shipped,KW#V8VF0PF3YXYJZJ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,ABE’S LIQOUR,"240 Pier Ave
IN STORE",Hermosa Beach,California,90254,Rep Rally,,207,KB-3000,KW#9NXRKDRP12VVGJ,Fulfilled,Commerce,,,,,22486,22486,25573,"77,504",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233125,UPS,1,CWL Brands,Shipped,KW#9NXRKDRP12VVGJ,30,,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-13-2026,499,ABE’S LIQOUR,"240 Pier Ave
IN STORE",Hermosa Beach,California,90254,Rep Rally,,11,Shipping,KW#9NXRKDRP12VVGJ,Fulfilled,Commerce,,,,,22486,22486,25573,"77,568",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160326888983,Shipping,233125,UPS,1,CWL Brands,Shipped,KW#9NXRKDRP12VVGJ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
